speed_kmh,engine_rpm,throttle_pos,coolant_temp,fuel_level,intake_air_temp,label
51.96,3374.0,37.07,82.4,10.3,28.5,NORMAL
40.93,3012.0,28.12,99.4,45.7,48.2,NORMAL
69.26,2372.0,23.98,85.4,95.9,28.1,NORMAL
86.78,5711.0,75.71,102.8,85.3,48.6,AGGRESSIVE
28.88,1853.0,17.38,90.2,72.8,29.0,SLOW
124.83,5453.0,84.04,95.2,93.3,21.9,AGGRESSIVE
23.17,1343.0,17.07,92.0,11.7,32.0,SLOW
58.22,2335.0,33.97,101.7,56.4,20.7,NORMAL
94.02,4496.0,60.25,99.1,93.3,44.6,AGGRESSIVE
72.2,3265.0,47.43,99.6,47.5,35.3,NORMAL
133.24,4141.0,90.09,81.9,41.3,36.3,AGGRESSIVE
24.75,1243.0,9.91,99.5,14.7,21.3,SLOW
89.45,4304.0,70.61,96.3,30.4,23.7,AGGRESSIVE
120.6,6427.0,86.55,91.9,83.8,33.4,AGGRESSIVE
59.43,3186.0,23.21,99.1,30.7,47.2,NORMAL
29.8,1216.0,5.08,81.4,50.3,42.2,SLOW
147.38,3592.0,83.69,100.8,64.9,33.9,AGGRESSIVE
32.74,1536.0,7.56,103.6,70.5,35.8,SLOW
63.53,2364.0,40.7,83.3,58.7,47.9,NORMAL
30.09,1914.0,8.59,96.8,62.3,35.3,SLOW
23.08,1866.0,8.09,97.4,34.8,22.4,SLOW
29.59,1854.0,9.07,89.1,40.4,31.6,SLOW
145.14,5443.0,70.94,80.3,13.2,41.5,AGGRESSIVE
159.96,4587.0,74.87,100.5,64.5,49.5,AGGRESSIVE
23.56,1724.0,11.58,97.0,60.6,46.2,SLOW
71.48,2585.0,33.86,86.9,51.9,43.4,NORMAL
21.04,1534.0,8.26,93.8,43.4,34.4,SLOW
136.44,4401.0,99.0,101.1,16.7,31.8,AGGRESSIVE
95.14,4018.0,77.63,90.6,14.0,38.8,AGGRESSIVE
31.49,1769.0,8.24,87.5,21.7,29.9,SLOW
67.01,2186.0,39.08,87.4,59.9,46.7,NORMAL
99.53,4582.0,81.27,80.3,27.9,41.5,AGGRESSIVE
112.32,5466.0,99.44,103.4,43.2,21.7,AGGRESSIVE
128.68,3872.0,77.56,92.0,38.8,25.0,AGGRESSIVE
137.41,5435.0,69.49,82.8,52.3,43.0,AGGRESSIVE
29.07,1834.0,12.86,82.6,28.7,23.5,SLOW
75.76,2676.0,49.91,101.9,18.7,44.5,NORMAL
117.17,6380.0,69.32,80.6,83.7,49.9,AGGRESSIVE
20.43,1763.0,9.67,95.9,64.0,22.0,SLOW
32.4,1327.0,16.42,80.3,75.0,35.9,SLOW
110.3,5023.0,71.32,92.0,98.4,29.0,AGGRESSIVE
106.82,5539.0,92.15,102.9,82.6,27.8,AGGRESSIVE
39.79,1874.0,7.81,80.7,56.0,42.7,SLOW
55.31,3327.0,26.65,101.2,26.9,23.2,NORMAL
23.96,1126.0,17.44,100.2,78.0,21.6,SLOW
55.29,3116.0,31.5,91.9,12.4,42.5,NORMAL
94.13,3511.0,81.87,84.6,59.7,30.2,AGGRESSIVE
109.47,5984.0,92.95,94.7,98.1,21.7,AGGRESSIVE
117.55,5490.0,94.27,94.4,99.0,24.1,AGGRESSIVE
105.34,4472.0,78.37,97.1,27.9,48.0,AGGRESSIVE
73.94,3042.0,49.04,93.0,20.5,46.9,NORMAL
132.71,4368.0,91.72,98.1,51.6,27.3,AGGRESSIVE
135.13,4808.0,83.92,91.1,98.5,38.1,AGGRESSIVE
74.32,2583.0,29.67,83.5,45.4,43.8,NORMAL
43.67,3338.0,24.5,87.6,78.3,27.4,NORMAL
156.32,5564.0,94.05,103.2,98.9,43.5,AGGRESSIVE
97.41,5851.0,79.18,100.1,64.5,27.3,AGGRESSIVE
117.18,5834.0,90.09,96.7,60.2,32.8,AGGRESSIVE
39.87,1779.0,5.36,95.6,61.4,45.0,SLOW
89.5,4102.0,78.51,91.1,73.9,46.0,AGGRESSIVE
93.62,4243.0,70.85,85.0,11.4,23.3,AGGRESSIVE
153.2,4359.0,74.62,102.2,60.5,25.9,AGGRESSIVE
39.83,1241.0,10.12,80.8,88.6,46.1,SLOW
49.12,2372.0,38.16,92.6,40.8,21.7,NORMAL
40.7,2038.0,30.09,99.7,12.3,20.8,NORMAL
74.12,3067.0,32.22,86.3,80.8,33.5,NORMAL
68.35,2569.0,24.47,89.6,72.9,33.7,NORMAL
25.1,1051.0,8.61,93.5,20.3,34.5,SLOW
111.89,6388.0,75.26,94.1,89.2,24.8,AGGRESSIVE
62.07,2487.0,48.18,104.2,38.5,32.7,NORMAL
145.78,4576.0,63.7,86.3,73.4,24.5,AGGRESSIVE
105.52,4580.0,64.31,96.2,92.3,46.1,AGGRESSIVE
114.69,4742.0,72.11,104.0,18.4,37.6,AGGRESSIVE
119.63,6335.0,90.67,103.5,87.4,30.2,AGGRESSIVE
30.41,1530.0,18.84,104.3,38.8,47.7,SLOW
29.13,1712.0,12.69,96.5,74.9,30.1,SLOW
50.92,3362.0,32.35,96.6,43.0,39.9,NORMAL
154.53,3692.0,95.57,90.1,85.8,29.0,AGGRESSIVE
22.31,1805.0,18.4,82.5,39.6,22.0,SLOW
62.99,2162.0,23.38,103.9,46.4,37.9,NORMAL
159.98,4680.0,67.7,87.5,64.7,31.4,AGGRESSIVE
54.77,2757.0,39.33,101.3,81.5,37.0,NORMAL
24.91,1185.0,18.35,83.4,30.2,45.7,SLOW
156.65,5959.0,68.78,89.4,21.4,40.1,AGGRESSIVE
37.02,1515.0,7.29,87.6,98.8,44.7,SLOW
60.27,3175.0,34.52,89.8,56.3,25.7,NORMAL
81.13,4645.0,85.61,92.6,87.0,46.9,AGGRESSIVE
55.02,2648.0,37.71,91.7,24.2,34.1,NORMAL
144.66,5299.0,83.48,93.0,44.8,24.2,AGGRESSIVE
124.48,3983.0,78.82,96.7,19.6,32.1,AGGRESSIVE
76.95,3230.0,28.82,89.2,46.8,28.8,NORMAL
101.14,5255.0,69.69,89.7,28.7,32.8,AGGRESSIVE
25.09,939.0,11.06,91.4,73.2,33.5,SLOW
42.47,2084.0,25.25,99.6,70.1,41.7,NORMAL
110.43,4412.0,91.97,99.9,52.9,26.1,AGGRESSIVE
54.52,2030.0,33.67,98.9,76.7,49.0,NORMAL
30.72,1394.0,18.33,101.1,57.7,23.8,SLOW
57.18,2728.0,39.24,104.6,97.7,24.4,NORMAL
38.09,1918.0,15.27,104.4,28.9,41.0,SLOW
80.77,3642.0,79.97,81.8,34.6,47.5,AGGRESSIVE
23.9,1479.0,19.26,87.2,41.6,32.5,SLOW
73.07,2178.0,28.08,82.9,70.2,42.5,NORMAL
51.09,3043.0,48.04,92.9,24.2,44.9,NORMAL
25.8,1427.0,17.97,95.8,99.9,35.5,SLOW
28.27,1958.0,5.65,92.6,58.9,34.2,SLOW
116.67,5529.0,79.94,86.7,69.0,39.0,AGGRESSIVE
23.88,988.0,8.27,90.8,13.6,42.6,SLOW
155.2,5912.0,89.94,95.2,27.9,30.7,AGGRESSIVE
33.19,920.0,10.41,87.9,77.0,45.5,SLOW
58.79,2882.0,39.18,81.9,42.4,38.5,NORMAL
55.07,2980.0,31.47,85.7,90.0,40.2,NORMAL
37.1,1747.0,18.28,88.4,16.8,26.2,SLOW
156.68,6160.0,76.27,99.2,66.1,35.7,AGGRESSIVE
145.13,4541.0,92.03,88.5,18.5,22.1,AGGRESSIVE
44.82,2057.0,35.2,103.5,34.6,32.8,NORMAL
36.68,1876.0,16.54,103.1,63.0,34.0,SLOW
42.57,2910.0,43.19,99.2,30.8,25.1,NORMAL
27.96,961.0,19.51,100.3,93.0,21.8,SLOW
25.39,1139.0,18.53,94.8,60.8,31.5,SLOW
44.2,2194.0,33.2,90.5,25.3,43.3,NORMAL
78.25,2516.0,45.81,88.1,70.2,45.8,NORMAL
55.13,2033.0,32.89,92.0,78.6,24.1,NORMAL
93.98,4092.0,99.2,83.6,88.5,45.0,AGGRESSIVE
36.89,915.0,7.35,95.9,70.3,31.4,SLOW
41.0,2194.0,38.12,94.9,50.2,32.0,NORMAL
38.17,1472.0,11.46,82.3,41.8,40.7,SLOW
139.58,5287.0,71.29,101.0,44.6,27.3,AGGRESSIVE
71.43,2109.0,37.27,93.4,55.9,37.3,NORMAL
102.8,3612.0,66.71,85.7,92.9,21.3,AGGRESSIVE
112.81,5744.0,78.09,88.0,15.2,32.1,AGGRESSIVE
122.64,5545.0,93.07,99.0,55.5,41.4,AGGRESSIVE
37.75,1665.0,7.35,98.2,58.5,22.3,SLOW
51.33,2369.0,22.22,102.5,77.1,25.1,NORMAL
26.38,1849.0,17.5,92.8,90.8,45.5,SLOW
65.8,3487.0,34.27,95.3,46.1,42.7,NORMAL
130.47,4428.0,70.75,92.4,90.2,48.3,AGGRESSIVE
89.49,4846.0,62.74,93.9,15.5,24.9,AGGRESSIVE
42.58,2532.0,28.44,96.5,50.8,47.4,NORMAL
63.7,3162.0,25.45,102.8,40.2,21.0,NORMAL
63.03,2362.0,31.06,95.6,73.5,31.8,NORMAL
112.98,3575.0,77.58,93.1,10.4,47.7,AGGRESSIVE
30.8,1934.0,16.64,87.6,33.0,26.2,SLOW
115.95,4778.0,61.98,101.1,66.8,43.9,AGGRESSIVE
72.85,2626.0,46.08,83.9,21.4,38.8,NORMAL
137.77,3529.0,86.1,85.0,21.2,31.6,AGGRESSIVE
24.06,1811.0,6.78,96.4,82.4,27.9,SLOW
73.29,2074.0,29.87,89.2,85.4,41.8,NORMAL
40.05,2139.0,37.08,82.9,50.5,48.8,NORMAL
77.2,2310.0,36.24,84.0,14.1,30.3,NORMAL
31.17,1616.0,14.76,92.5,56.7,25.7,SLOW
77.3,3149.0,34.02,80.7,63.9,43.1,NORMAL
156.23,5305.0,95.83,103.5,15.0,38.4,AGGRESSIVE
77.49,2122.0,21.95,86.9,71.0,20.5,NORMAL
44.13,2936.0,49.18,81.5,21.2,39.6,NORMAL
39.02,1830.0,12.46,84.3,56.0,45.9,SLOW
90.16,5410.0,79.19,85.0,98.0,37.1,AGGRESSIVE
131.91,5054.0,89.89,102.1,64.2,44.9,AGGRESSIVE
39.35,1501.0,5.1,103.3,20.7,22.2,SLOW
105.62,6373.0,82.27,90.0,50.1,23.2,AGGRESSIVE
55.01,2658.0,34.28,90.3,49.7,31.7,NORMAL
27.47,1884.0,9.82,82.9,79.5,47.3,SLOW
52.43,2726.0,46.82,81.9,64.9,37.9,NORMAL
80.09,4267.0,66.0,102.6,69.9,44.8,AGGRESSIVE
65.16,2582.0,21.76,96.6,51.8,34.0,NORMAL
109.64,3921.0,75.16,89.5,84.8,33.6,AGGRESSIVE
118.56,4017.0,75.73,100.5,95.6,30.1,AGGRESSIVE
35.13,1263.0,12.53,98.1,58.5,35.1,SLOW
34.24,1415.0,11.48,98.6,31.4,22.1,SLOW
55.39,2281.0,40.82,99.2,34.5,36.1,NORMAL
20.25,1095.0,5.25,84.3,32.2,31.8,SLOW
29.72,1186.0,11.6,95.9,81.1,46.1,SLOW
26.61,1150.0,6.69,92.7,28.1,46.4,SLOW
157.22,4235.0,61.69,82.1,78.3,44.6,AGGRESSIVE
75.77,2180.0,29.98,102.6,49.8,29.9,NORMAL
32.09,1371.0,15.43,84.8,60.6,49.9,SLOW
37.88,837.0,12.69,101.1,58.2,23.8,SLOW
86.5,5890.0,88.77,100.2,14.6,36.4,AGGRESSIVE
42.83,2686.0,27.6,95.0,68.9,37.2,NORMAL
24.64,909.0,6.41,87.9,78.3,43.4,SLOW
50.2,3415.0,48.6,88.6,99.4,21.8,NORMAL
49.79,3463.0,49.24,82.1,46.8,30.6,NORMAL
41.46,3369.0,24.26,81.8,89.0,23.0,NORMAL
56.12,2374.0,34.01,99.6,82.6,30.2,NORMAL
65.56,2860.0,36.84,83.0,92.4,25.7,NORMAL
25.96,1952.0,11.19,99.0,59.0,20.5,SLOW
53.1,2055.0,35.12,95.9,27.0,41.1,NORMAL
22.58,835.0,15.57,93.2,44.5,23.1,SLOW
69.99,3352.0,40.76,87.7,45.9,28.3,NORMAL
97.82,5586.0,97.3,85.6,76.7,41.8,AGGRESSIVE
71.25,2472.0,44.79,86.9,68.8,45.3,NORMAL
135.87,5066.0,87.85,83.7,85.8,33.1,AGGRESSIVE
20.34,1343.0,10.15,103.5,71.9,30.7,SLOW
59.9,3197.0,22.14,103.9,32.1,21.1,NORMAL
34.18,1913.0,6.0,98.1,80.3,31.9,SLOW
145.07,4119.0,79.21,83.4,19.4,42.0,AGGRESSIVE
29.74,1288.0,13.02,84.9,56.1,33.6,SLOW
112.82,6406.0,94.04,99.7,12.1,30.9,AGGRESSIVE
48.99,2553.0,46.27,102.1,18.9,40.7,NORMAL
68.15,3038.0,24.04,86.6,16.1,41.9,NORMAL
37.78,1557.0,13.71,100.3,36.8,27.1,SLOW
32.8,1811.0,12.22,103.0,76.0,31.4,SLOW
37.39,1889.0,9.17,86.8,78.6,20.8,SLOW
24.42,1408.0,9.97,89.6,36.4,49.9,SLOW
35.89,1854.0,11.94,103.5,90.4,34.6,SLOW
69.52,2203.0,36.38,103.3,89.3,20.1,NORMAL
112.53,3836.0,65.02,100.4,55.7,43.1,AGGRESSIVE
35.73,1960.0,15.48,99.8,25.4,48.1,SLOW
34.56,1493.0,19.36,85.6,62.6,45.1,SLOW
154.05,6413.0,98.43,92.0,56.0,20.1,AGGRESSIVE
33.6,1815.0,7.76,82.9,41.8,47.2,SLOW
22.54,1946.0,19.66,99.6,25.7,23.7,SLOW
40.67,3108.0,24.03,89.1,60.9,23.8,NORMAL
152.91,5853.0,86.89,93.1,69.5,33.0,AGGRESSIVE
53.25,3147.0,23.37,94.5,78.7,35.1,NORMAL
137.95,3624.0,89.54,103.6,17.0,49.4,AGGRESSIVE
30.84,1335.0,11.54,96.5,72.9,45.7,SLOW
29.93,1170.0,11.22,102.4,75.7,29.0,SLOW
41.43,3075.0,21.22,103.2,79.0,39.6,NORMAL
74.65,3327.0,40.52,83.6,53.8,34.5,NORMAL
34.96,828.0,18.52,89.3,96.3,43.9,SLOW
32.99,1656.0,12.49,83.4,44.1,41.5,SLOW
56.03,2711.0,27.13,80.5,71.0,31.2,NORMAL
91.34,5336.0,98.5,91.9,65.2,22.0,AGGRESSIVE
68.91,2040.0,28.06,82.6,71.4,32.3,NORMAL
68.73,3035.0,45.94,89.0,80.1,41.7,NORMAL
75.96,2840.0,34.59,81.3,75.6,48.0,NORMAL
37.93,1777.0,10.65,86.3,15.2,43.7,SLOW
120.9,4648.0,83.59,101.7,90.3,40.5,AGGRESSIVE
83.02,5624.0,76.65,82.1,23.6,44.7,AGGRESSIVE
34.07,1910.0,9.75,96.0,43.8,34.4,SLOW
29.42,1093.0,7.6,86.9,70.9,39.6,SLOW
35.13,1532.0,5.5,93.5,43.0,31.4,SLOW
155.59,4843.0,82.9,91.3,99.5,39.3,AGGRESSIVE
22.95,1747.0,10.91,80.8,32.1,43.1,SLOW
61.93,2268.0,31.66,96.9,70.4,23.0,NORMAL
145.95,3731.0,90.67,98.3,71.9,37.5,AGGRESSIVE
151.24,4343.0,61.5,96.6,49.2,21.4,AGGRESSIVE
59.09,2127.0,33.76,89.1,14.7,45.9,NORMAL
24.03,1788.0,16.89,88.8,73.8,33.9,SLOW
39.61,1908.0,7.74,97.1,46.0,40.8,SLOW
33.52,1970.0,6.45,97.8,34.7,44.1,SLOW
22.05,1772.0,8.8,98.9,31.3,24.9,SLOW
66.74,2684.0,45.51,99.8,84.3,42.3,NORMAL
22.16,1535.0,14.56,96.9,61.7,39.5,SLOW
150.87,4733.0,61.89,80.9,64.3,22.9,AGGRESSIVE
60.53,2096.0,31.35,97.1,72.5,27.8,NORMAL
119.6,5581.0,88.41,87.7,74.5,43.9,AGGRESSIVE
57.03,3163.0,47.59,93.1,61.4,33.2,NORMAL
110.17,4233.0,80.79,88.5,63.3,37.8,AGGRESSIVE
139.76,4457.0,83.0,96.6,59.0,25.1,AGGRESSIVE
144.14,3760.0,79.51,102.8,63.0,35.0,AGGRESSIVE
28.82,1192.0,6.68,87.3,38.4,26.1,SLOW
27.32,1737.0,16.09,89.4,68.2,46.1,SLOW
104.75,5448.0,72.92,89.3,48.9,20.1,AGGRESSIVE
70.48,3124.0,47.44,94.7,71.5,42.6,NORMAL
76.57,2158.0,20.56,101.6,84.6,28.2,NORMAL
35.11,1072.0,10.06,81.1,39.4,36.9,SLOW
142.55,4979.0,77.31,86.5,47.3,32.4,AGGRESSIVE
36.91,1143.0,16.74,81.9,63.7,41.8,SLOW
45.39,2482.0,32.32,92.8,43.6,33.0,NORMAL
52.67,2406.0,34.42,98.3,63.2,45.2,NORMAL
27.01,1991.0,18.19,98.3,83.6,30.9,SLOW
126.33,3577.0,72.39,90.2,57.3,23.4,AGGRESSIVE
68.08,2980.0,21.77,102.0,37.2,31.6,NORMAL
82.56,6426.0,79.64,84.8,92.8,33.9,AGGRESSIVE
125.35,5176.0,77.61,98.6,91.9,37.6,AGGRESSIVE
69.46,2711.0,35.98,82.0,28.0,25.3,NORMAL
34.92,1465.0,16.53,98.3,46.2,35.7,SLOW
36.52,1711.0,13.88,95.7,94.0,45.0,SLOW
75.1,2354.0,21.14,85.2,41.8,27.3,NORMAL
102.18,4524.0,99.92,104.3,49.2,40.3,AGGRESSIVE
126.6,5016.0,68.63,98.5,38.7,48.6,AGGRESSIVE
133.53,6337.0,64.04,91.9,45.3,44.1,AGGRESSIVE
39.11,1829.0,17.9,99.8,14.2,35.1,SLOW
137.14,4007.0,68.31,81.2,59.5,36.4,AGGRESSIVE
156.68,3564.0,75.87,97.8,81.3,44.9,AGGRESSIVE
122.59,5611.0,73.02,101.8,18.0,46.3,AGGRESSIVE
111.03,4919.0,78.25,94.1,26.4,20.6,AGGRESSIVE
39.08,807.0,14.42,88.7,44.4,42.0,SLOW
96.12,4076.0,72.4,90.5,24.7,23.1,AGGRESSIVE
52.95,3214.0,47.1,85.4,11.3,24.4,NORMAL
31.56,1034.0,16.81,85.5,35.2,26.2,SLOW
129.11,4169.0,95.49,91.3,31.8,22.9,AGGRESSIVE
56.65,2651.0,33.93,83.5,18.3,39.4,NORMAL
23.21,1170.0,16.12,80.3,62.7,33.2,SLOW
33.74,1268.0,14.75,83.7,40.0,31.3,SLOW
28.95,946.0,6.06,105.0,85.7,39.9,SLOW
31.56,1583.0,11.68,98.8,86.6,49.9,SLOW
87.22,5627.0,86.42,92.6,66.6,34.2,AGGRESSIVE
30.28,1004.0,14.18,85.6,33.5,41.3,SLOW
131.21,6437.0,94.52,83.2,62.0,34.8,AGGRESSIVE
65.7,2351.0,27.67,96.0,28.4,38.2,NORMAL
55.27,2938.0,23.04,86.5,80.4,35.2,NORMAL
50.98,2312.0,38.13,83.4,44.1,27.8,NORMAL
38.65,1626.0,16.24,80.9,83.4,30.2,SLOW
78.69,2647.0,30.75,89.0,96.4,31.0,NORMAL
144.2,3780.0,94.8,100.9,13.1,40.4,AGGRESSIVE
157.37,5295.0,74.66,91.1,45.6,31.4,AGGRESSIVE
36.84,1616.0,9.62,87.9,27.2,23.9,SLOW
92.76,3521.0,98.37,88.3,47.5,39.3,AGGRESSIVE
56.22,2654.0,28.5,89.9,80.2,22.3,NORMAL
82.92,4254.0,67.99,103.2,55.1,49.2,AGGRESSIVE
43.96,2804.0,47.27,85.9,32.4,25.6,NORMAL
140.27,5614.0,93.13,83.8,75.6,43.5,AGGRESSIVE
30.6,1198.0,17.9,102.1,78.3,41.4,SLOW
49.57,2711.0,23.09,102.4,89.0,49.6,NORMAL
114.92,6380.0,89.36,82.0,73.1,26.6,AGGRESSIVE
112.91,4934.0,92.49,103.0,44.0,23.2,AGGRESSIVE
31.66,1246.0,15.78,94.8,72.4,34.9,SLOW
21.16,958.0,11.89,90.5,99.7,38.4,SLOW
55.1,2991.0,26.41,85.0,62.1,43.0,NORMAL
50.09,2532.0,34.29,84.3,77.6,43.4,NORMAL
59.49,3315.0,24.87,89.5,49.5,33.7,NORMAL
66.25,2699.0,41.92,82.3,64.8,23.3,NORMAL
100.94,5205.0,92.12,86.3,71.6,21.9,AGGRESSIVE
33.48,1694.0,6.66,97.1,81.2,29.7,SLOW
52.38,2983.0,30.98,84.5,35.1,31.5,NORMAL
78.78,2208.0,39.53,80.6,17.4,35.7,NORMAL
139.32,6089.0,60.7,95.7,82.2,35.8,AGGRESSIVE
87.75,4719.0,84.91,83.8,15.5,45.6,AGGRESSIVE
57.99,2042.0,38.17,95.2,97.7,46.0,NORMAL
32.86,1929.0,11.45,96.2,26.0,45.8,SLOW
28.13,841.0,15.44,84.4,86.0,28.5,SLOW
27.36,1529.0,13.2,81.9,35.0,42.4,SLOW
154.02,4010.0,82.65,86.5,28.1,37.6,AGGRESSIVE
21.28,1721.0,14.81,94.1,10.6,31.1,SLOW
98.47,3689.0,93.24,91.7,70.4,28.8,AGGRESSIVE
35.07,1045.0,12.82,86.0,91.6,45.3,SLOW
50.38,3500.0,28.19,98.1,81.1,21.7,NORMAL
157.25,3545.0,74.68,91.5,64.4,33.9,AGGRESSIVE
48.89,3286.0,21.19,92.9,16.5,31.5,NORMAL
26.57,1330.0,9.76,84.0,25.2,27.0,SLOW
123.46,4172.0,95.12,83.9,22.9,28.1,AGGRESSIVE
28.93,1068.0,9.52,82.1,23.9,20.7,SLOW
145.59,5142.0,97.88,88.0,97.5,23.4,AGGRESSIVE
60.57,3418.0,33.07,84.0,61.5,44.5,NORMAL
77.79,2720.0,44.64,87.9,44.6,43.2,NORMAL
61.83,2395.0,40.36,84.9,16.9,44.8,NORMAL
27.8,1684.0,5.06,94.9,43.9,47.9,SLOW
39.22,1543.0,14.26,97.8,79.4,40.5,SLOW
27.31,945.0,5.56,104.1,84.4,37.9,SLOW
38.4,1528.0,9.13,98.1,26.2,31.4,SLOW
30.26,1446.0,18.76,97.2,61.1,30.8,SLOW
81.24,4938.0,75.25,94.9,56.8,26.4,AGGRESSIVE
26.97,1954.0,16.65,96.1,44.7,32.9,SLOW
24.56,1663.0,8.44,93.1,34.2,41.3,SLOW
121.43,3684.0,91.99,81.5,82.7,36.0,AGGRESSIVE
29.0,1531.0,6.76,100.0,93.4,36.9,SLOW
21.19,862.0,5.92,84.1,41.7,33.9,SLOW
75.98,2492.0,48.94,104.7,97.7,35.1,NORMAL
35.94,1368.0,9.62,99.5,80.4,24.6,SLOW
36.71,1597.0,12.07,96.6,98.2,29.7,SLOW
106.98,5286.0,98.2,81.5,74.1,26.2,AGGRESSIVE
94.19,4366.0,93.15,103.5,25.0,45.5,AGGRESSIVE
48.87,3380.0,34.17,96.1,42.8,40.0,NORMAL
22.66,1461.0,8.65,102.9,53.8,35.3,SLOW
63.54,2242.0,20.71,89.4,69.0,26.0,NORMAL
43.48,3179.0,21.73,86.8,79.2,20.9,NORMAL
119.56,5841.0,98.11,97.1,28.5,49.9,AGGRESSIVE
93.44,5095.0,75.54,84.6,82.6,44.4,AGGRESSIVE
152.76,6263.0,98.42,92.7,43.4,27.1,AGGRESSIVE
153.46,4123.0,83.19,89.5,97.8,20.0,AGGRESSIVE
123.96,5886.0,85.01,94.0,51.6,39.7,AGGRESSIVE
58.4,3054.0,38.69,95.4,33.5,43.2,NORMAL
89.13,4925.0,69.95,94.1,82.8,36.8,AGGRESSIVE
136.14,3841.0,78.71,99.4,95.9,46.9,AGGRESSIVE
137.83,5620.0,93.11,94.1,15.5,44.1,AGGRESSIVE
85.43,5668.0,92.21,103.5,84.7,28.2,AGGRESSIVE
112.28,6082.0,81.0,102.0,30.7,26.7,AGGRESSIVE
58.39,2559.0,21.11,90.9,97.5,21.6,NORMAL
100.92,6361.0,83.74,97.7,58.4,26.4,AGGRESSIVE
64.03,2426.0,48.86,94.4,53.5,25.0,NORMAL
81.39,5722.0,85.31,104.0,22.7,45.4,AGGRESSIVE
60.0,3360.0,37.75,99.6,36.2,29.0,NORMAL
34.34,1955.0,19.85,82.9,25.1,21.2,SLOW
127.17,4810.0,83.6,86.1,42.4,30.3,AGGRESSIVE
145.62,6371.0,69.31,93.1,27.4,26.4,AGGRESSIVE
22.19,1816.0,13.36,98.9,11.7,23.4,SLOW
35.09,1724.0,12.8,92.3,60.6,29.6,SLOW
44.21,3026.0,23.1,98.9,14.6,42.4,NORMAL
37.31,1976.0,16.25,91.6,55.0,45.7,SLOW
68.04,2101.0,39.38,95.6,68.5,46.6,NORMAL
72.77,2262.0,38.41,99.7,25.6,33.1,NORMAL
41.35,2667.0,49.9,94.3,98.3,44.0,NORMAL
110.74,3521.0,81.52,90.7,85.9,28.3,AGGRESSIVE
53.49,2619.0,22.82,101.4,27.1,42.4,NORMAL
41.53,2175.0,25.74,103.4,90.3,23.0,NORMAL
86.64,4846.0,90.17,91.4,74.1,41.2,AGGRESSIVE
128.1,4189.0,79.63,82.2,52.9,34.7,AGGRESSIVE
115.84,5803.0,67.5,83.0,44.4,33.9,AGGRESSIVE
25.77,1588.0,17.27,101.0,58.5,46.3,SLOW
118.63,5310.0,91.75,84.1,86.2,44.8,AGGRESSIVE
29.32,991.0,16.8,103.9,63.8,25.8,SLOW
38.83,846.0,16.39,102.1,83.8,35.5,SLOW
128.98,5186.0,97.72,96.1,91.8,43.3,AGGRESSIVE
125.06,5811.0,64.84,84.4,80.1,27.0,AGGRESSIVE
21.31,1374.0,14.59,104.0,93.6,44.1,SLOW
157.4,6350.0,81.97,88.7,24.2,30.1,AGGRESSIVE
76.45,2003.0,20.94,80.8,38.2,36.4,NORMAL
156.15,6153.0,64.23,103.7,74.6,29.0,AGGRESSIVE
59.91,3226.0,44.13,101.7,48.0,31.3,NORMAL
150.34,5796.0,70.08,98.5,24.8,31.7,AGGRESSIVE
65.68,2933.0,36.97,94.4,86.3,35.7,NORMAL
21.97,1263.0,12.21,81.1,14.8,38.3,SLOW
39.66,1103.0,17.84,96.2,54.7,39.2,SLOW
20.35,1074.0,9.28,93.7,79.9,23.9,SLOW
44.34,2911.0,44.5,86.3,97.1,31.5,NORMAL
47.8,2904.0,49.7,98.1,59.3,46.8,NORMAL
34.7,1106.0,19.01,103.7,90.5,34.6,SLOW
74.98,2954.0,41.92,90.8,84.0,38.9,NORMAL
22.92,1897.0,8.37,86.9,62.0,28.6,SLOW
39.23,1353.0,13.36,94.7,12.1,37.9,SLOW
20.19,1137.0,7.43,90.3,80.9,39.8,SLOW
36.29,1525.0,5.48,92.9,53.9,31.5,SLOW
63.28,3454.0,21.41,99.8,77.9,44.1,NORMAL
44.47,2916.0,43.71,84.7,45.9,30.1,NORMAL
85.87,5804.0,89.87,96.7,10.2,24.6,AGGRESSIVE
44.56,2357.0,32.76,104.4,21.8,41.2,NORMAL
26.67,1473.0,13.45,81.5,85.4,47.6,SLOW
89.07,6163.0,72.35,100.6,88.9,40.4,AGGRESSIVE
88.27,6295.0,87.95,95.6,11.6,45.5,AGGRESSIVE
54.79,2905.0,40.56,86.5,12.2,23.6,NORMAL
131.65,5568.0,65.97,91.7,95.0,40.8,AGGRESSIVE
24.21,1566.0,14.54,99.1,10.8,30.2,SLOW
52.56,2148.0,24.74,82.6,84.0,47.4,NORMAL
38.78,1384.0,9.68,91.2,98.5,29.3,SLOW
122.62,4558.0,66.99,86.8,45.1,28.8,AGGRESSIVE
35.62,1964.0,11.51,89.9,60.0,26.3,SLOW
122.93,5703.0,74.72,100.4,32.6,22.8,AGGRESSIVE
58.87,2204.0,33.54,85.7,64.0,44.0,NORMAL
47.92,2149.0,21.62,86.9,82.2,27.0,NORMAL
64.89,2451.0,37.16,83.8,54.1,34.5,NORMAL
66.13,2201.0,22.05,87.2,24.9,38.7,NORMAL
28.69,1199.0,6.78,87.2,67.4,47.0,SLOW
22.48,1664.0,15.98,102.7,18.1,26.4,SLOW
